ensembl_gene_id	chromosome_name	start_position	end_position	mmusculus_homolog_ensembl_gene	mmusculus_homolog_orthology_confidence
ENSG00000153015	5	64064757	64314590	ENSMUSG00000021715	1
ENSG00000166592	16	66955582	66959547	ENSMUSG00000031880	1
ENSG00000129467	14	24787555	24804299	ENSMUSG00000022220	1
ENSG00000130254	19	5587010	5624057	ENSMUSG00000042625	1
ENSG00000140519	15	89998680	90039844	ENSMUSG00000030549	1
ENSG00000075785	3	128444965	128533639	ENSMUSG00000079477	1
ENSG00000130311	19	17420327	17434110	ENSMUSG00000074247	1
ENSG00000132692	1	156611182	156629324	ENSMUSG00000004892	1
ENSG00000204520	6	31371356	31383092	ENSMUSG00000054005	0
ENSG00000169992	17	7308193	7323179	ENSMUSG00000051790	1
ENSG00000166012	11	93463114	93517557	ENSMUSG00000031939	0
ENSG00000198018	10	101419263	101465997	ENSMUSG00000025192	1
ENSG00000074855	19	17434032	17445638	ENSMUSG00000034863	1
ENSG00000196839	20	43248163	43280874	ENSMUSG00000017697	1
ENSG00000132463	4	71681499	71705662	ENSMUSG00000044221	1
ENSG00000100599	14	92980118	93155339	ENSMUSG00000044456	1
ENSG00000166595	16	66965959	66968326	ENSMUSG00000031879	1
ENSG00000164600	7	31377075	31380508	ENSMUSG00000037984	1
ENSG00000204516	6	31462658	31478901	ENSMUSG00000040987	0
ENSG00000169991	1	19230775	19283180	ENSMUSG00000041025	1
ENSG00000181323	17	7323679	7324951	ENSMUSG00000041165	1
ENSG00000177875	12	48577366	48579709	ENSMUSG00000029875	1
ENSG00000184560	17	7328934	7330887	ENSMUSG00000044084	1
ENSG00000140534	15	90118713	90174287	ENSMUSG00000046591	1
ENSG00000187166	12	48722763	48724062	ENSMUSG00000048077	0
ENSG00000091536	17	18012020	18083116	ENSMUSG00000042678	1
ENSG00000070669	7	97481430	97501854	ENSMUSG00000029752	1
ENSG00000180347	7	31553704	31698334	ENSMUSG00000037973	1
ENSG00000178467	3	49027319	49044587	ENSMUSG00000006675	1
ENSG00000064205	20	43343485	43357150	ENSMUSG00000027656	1
ENSG00000167528	12	48733791	48745197	ENSMUSG00000022987	1
ENSG00000132688	1	156638555	156647189	ENSMUSG00000004891	1
ENSG00000198753	X	153029651	153044801	ENSMUSG00000031385	1
ENSG00000114739	3	38495342	38534633	ENSMUSG00000061393	1
ENSG00000166813	15	90152020	90198682	ENSMUSG00000050382	1
ENSG00000175556	X	118108581	118152318	ENSMUSG00000016239	1
ENSG00000182919	11	93474757	93497915	ENSMUSG00000031938	1
ENSG00000143320	1	156669398	156675608	ENSMUSG00000004885	1
ENSG00000124249	20	43374421	43379675	ENSMUSG00000035238	1
ENSG00000119616	14	75179847	75203394	ENSMUSG00000021243	1
ENSG00000163507	3	108268716	108308491	ENSMUSG00000033031	1
ENSG00000121964	2	144695635	145090135	ENSMUSG00000036890	1
ENSG00000101098	20	43380449	43438979	ENSMUSG00000035226	1
ENSG00000106341	7	31726329	31748069	ENSMUSG00000002930	1
ENSG00000164695	8	82644669	82671750	ENSMUSG00000027536	1
ENSG00000130299	19	17445729	17453544	ENSMUSG00000007610	1
ENSG00000166819	15	90207596	90222658	ENSMUSG00000030546	1
ENSG00000178252	3	49044495	49053386	ENSMUSG00000066357	1
ENSG00000143319	1	156691683	156698591	ENSMUSG00000048039	1
ENSG00000160633	19	5623046	5668489	ENSMUSG00000071054	1
ENSG00000181284	17	7338762	7340998	ENSMUSG00000089876	1
ENSG00000166913	20	43514317	43537173	ENSMUSG00000018326	1
ENSG00000163349	1	114471814	114520426	ENSMUSG00000008730	1
ENSG00000104497	8	82711816	82755101	ENSMUSG00000027534	1
ENSG00000161958	17	7341592	7348256	ENSMUSG00000042826	1
ENSG00000177646	3	128598439	128634910	ENSMUSG00000027710	1
ENSG00000119929	10	101462315	101515891	ENSMUSG00000025193	1
ENSG00000166821	15	90220995	90234014	ENSMUSG00000030545	1
ENSG00000138778	4	104026963	104119566	ENSMUSG00000045328	1
ENSG00000154678	7	31790793	32338941	ENSMUSG00000004347	1
ENSG00000118308	12	25173936	25261268	ENSMUSG00000030263	1
ENSG00000130305	7	72716514	72722864	ENSMUSG00000000916	1
ENSG00000164815	7	103766788	103848495	ENSMUSG00000029012	1
ENSG00000122254	16	22825498	22927659	ENSMUSG00000046321	1
ENSG00000173542	4	71768043	71888166	ENSMUSG00000006262	1
ENSG00000140527	15	90234028	90286869	ENSMUSG00000039099	1
ENSG00000143303	1	156698234	156706752	ENSMUSG00000004896	1
ENSG00000103404	16	23072727	23160591	ENSMUSG00000063317	1
ENSG00000250423	X	118212598	118284542	ENSMUSG00000091556	0
ENSG00000155530	7	133812052	133949343	ENSMUSG00000056215	1
ENSG00000049192	5	64444563	64777747	ENSMUSG00000046169	1
ENSG00000166828	16	23194036	23228204	ENSMUSG00000000216	1
ENSG00000008513	8	134467091	134584183	ENSMUSG00000013846	1
ENSG00000116774	1	114522063	114524876	ENSMUSG00000027848	1
ENSG00000170175	17	7348380	7361026	ENSMUSG00000041189	1
ENSG00000184672	8	85095022	85834079	ENSMUSG00000039717	1
ENSG00000010295	12	6647541	6665239	ENSMUSG00000038271	1
ENSG00000157036	3	38537618	38583652	ENSMUSG00000042787	1
ENSG00000172824	16	67022492	67043661	ENSMUSG00000060560	1
ENSG00000101104	20	43538703	43587676	ENSMUSG00000054582	1
ENSG00000101856	X	118370216	118378429	ENSMUSG00000006373	1
ENSG00000168447	16	23289552	23392620	ENSMUSG00000030873	1
ENSG00000014919	10	101471601	101491857	ENSMUSG00000040018	1
ENSG00000143314	1	156707095	156711382	ENSMUSG00000019710	1
ENSG00000130300	19	17462257	17488159	ENSMUSG00000034845	1
ENSG00000134207	1	114631913	114696541	ENSMUSG00000027849	1
ENSG00000156136	4	71858255	71896631	ENSMUSG00000029366	1
ENSG00000119596	14	75230069	75322244	ENSMUSG00000021244	1
ENSG00000166823	15	90291892	90294541	ENSMUSG00000030544	1
ENSG00000130255	19	5674958	5691887	ENSMUSG00000066629	0
ENSG00000254870	6	31497996	31514385	ENSMUSG00000095827	0
ENSG00000130303	19	17513748	17516457	ENSMUSG00000046718	0
ENSG00000188095	15	90303822	90321982	ENSMUSG00000030543	1
ENSG00000129465	14	24805227	24809251	ENSMUSG00000022221	1
ENSG00000077713	X	118533023	118588441	ENSMUSG00000037636	1
ENSG00000166825	15	90328120	90358633	ENSMUSG00000039062	1
ENSG00000100600	14	93170152	93215047	ENSMUSG00000021190	1
ENSG00000168434	16	23399814	23464501	ENSMUSG00000034951	1
ENSG00000012822	12	54104903	54121529	ENSMUSG00000023055	1
ENSG00000171298	17	78075355	78093678	ENSMUSG00000025579	1
ENSG00000141971	19	17516531	17544533	ENSMUSG00000031813	1
ENSG00000025772	20	43570771	43589127	ENSMUSG00000018322	1
ENSG00000066827	8	135490031	135725292	ENSMUSG00000022335	1
ENSG00000174917	19	5678432	5680907	ENSMUSG00000049760	1
ENSG00000197376	12	48901137	48923680	ENSMUSG00000063780	1
ENSG00000167531	12	48961467	48963849	ENSMUSG00000022991	1
ENSG00000143321	1	156711899	156736717	ENSMUSG00000004897	1
ENSG00000114315	3	193853934	193856521	ENSMUSG00000022528	1
ENSG00000178149	3	49052921	49059726	ENSMUSG00000019039	1
ENSG00000133739	8	86019382	86058311	ENSMUSG00000027550	1
ENSG00000197323	1	114935399	115053781	ENSMUSG00000033014	1
ENSG00000067955	16	67063019	67134961	ENSMUSG00000031885	1
ENSG00000101109	20	43595115	43708600	ENSMUSG00000018209	1
ENSG00000205060	7	133974084	134001803	ENSMUSG00000018999	1
ENSG00000005022	X	118602363	118605282	ENSMUSG00000016319	1
ENSG00000125149	16	67143861	67182442	ENSMUSG00000031889	1
ENSG00000077800	7	72742167	72772634	ENSMUSG00000040013	1
ENSG00000116752	1	115110178	115124260	ENSMUSG00000005687	1
ENSG00000188763	7	72848109	72850450	ENSMUSG00000049551	1
ENSG00000157823	15	90373831	90437574	ENSMUSG00000063801	1
ENSG00000143294	1	156720402	156770607	ENSMUSG00000004895	1
ENSG00000171773	19	17566234	17571763	ENSMUSG00000034829	1
ENSG00000139620	12	49047184	49076021	ENSMUSG00000022992	1
ENSG00000184343	X	153041867	153051187	ENSMUSG00000002007	1
ENSG00000009954	7	72854728	72936608	ENSMUSG00000002748	1
ENSG00000124134	20	43720951	43729753	ENSMUSG00000040164	1
ENSG00000175121	20	43738093	43743813	ENSMUSG00000040154	1
ENSG00000127481	1	19401000	19536770	ENSMUSG00000066036	1
ENSG00000130304	19	17579578	17616977	ENSMUSG00000031808	1
ENSG00000185347	14	105956192	105965912	ENSMUSG00000037466	1
ENSG00000175984	1	115125469	115213043	ENSMUSG00000007379	1
ENSG00000168703	20	43752066	43753106	ENSMUSG00000042845	0
ENSG00000237172	16	67182008	67185117	ENSMUSG00000069920	1
ENSG00000169836	4	104507188	104640973	ENSMUSG00000028172	1
ENSG00000102871	16	67188083	67194201	ENSMUSG00000031887	1
ENSG00000103365	16	23474863	23533316	ENSMUSG00000030872	1
ENSG00000168772	4	105389469	105416058	ENSMUSG00000044365	1
ENSG00000198563	6	31497996	31510225	ENSMUSG00000019432	1
ENSG00000080493	4	72053003	72437804	ENSMUSG00000060961	1
ENSG00000136044	12	105567074	105630016	ENSMUSG00000020263	1
ENSG00000198919	3	108308529	108413693	ENSMUSG00000064061	1
ENSG00000140548	15	90544624	90625438	ENSMUSG00000048897	1
ENSG00000130313	19	17622438	17632097	ENSMUSG00000031807	1
ENSG00000116748	1	115215719	115238239	ENSMUSG00000070385	1
ENSG00000027869	1	156776035	156786654	ENSMUSG00000028071	1
ENSG00000103356	16	23533335	23569052	ENSMUSG00000030871	1
ENSG00000085662	7	134127102	134144036	ENSMUSG00000001642	1
ENSG00000174282	17	7362685	7387582	ENSMUSG00000018750	1
ENSG00000213281	1	115247090	115259515	ENSMUSG00000027852	1
ENSG00000018610	X	118672112	118699397	ENSMUSG00000006423	1
ENSG00000182054	15	90626277	90645736	ENSMUSG00000030541	1
ENSG00000168769	4	106067032	106200973	ENSMUSG00000040943	1
ENSG00000103353	16	23568392	23585710	ENSMUSG00000030870	1
ENSG00000136068	3	57994127	58157982	ENSMUSG00000025278	1
ENSG00000111641	12	6666029	6677857	ENSMUSG00000038279	1
ENSG00000181222	17	7387685	7417933	ENSMUSG00000005198	1
ENSG00000077721	X	118708501	118718381	ENSMUSG00000016308	1
ENSG00000114654	3	128720472	128759585	ENSMUSG00000068263	1
ENSG00000023839	10	101542489	101611949	ENSMUSG00000025194	1
ENSG00000169704	3	128779610	128781249	ENSMUSG00000030054	1
ENSG00000102878	16	67197288	67203848	ENSMUSG00000033249	1
ENSG00000124107	20	43880880	43883205	ENSMUSG00000017002	1
ENSG00000178772	3	194060494	194072057	ENSMUSG00000023176	1
ENSG00000172780	3	128806412	128841644	ENSMUSG00000030055	1
ENSG00000042429	11	93517393	93547861	ENSMUSG00000031935	1
ENSG00000091542	17	18086392	18113268	ENSMUSG00000042650	1
ENSG00000172061	3	194075976	194090472	ENSMUSG00000052316	1
ENSG00000214376	11	93551398	93583697	ENSMUSG00000031937	1
ENSG00000133740	8	86089460	86129387	ENSMUSG00000027552	1
ENSG00000131899	17	18128901	18148189	ENSMUSG00000020536	1
ENSG00000106635	7	72950686	72972332	ENSMUSG00000029681	1
ENSG00000124159	20	43922085	43937169	ENSMUSG00000016995	1
ENSG00000181333	11	93754527	93846917	ENSMUSG00000031936	1
ENSG00000178732	3	194115550	194119995	ENSMUSG00000047953	1
ENSG00000196365	19	5691845	5720583	ENSMUSG00000041168	1
ENSG00000139946	14	56584532	56768244	ENSMUSG00000021846	1
ENSG00000110218	11	93862094	93915138	ENSMUSG00000031934	1
ENSG00000067829	X	153051221	153059978	ENSMUSG00000002010	1
ENSG00000124232	20	43935491	43945803	ENSMUSG00000017007	1
ENSG00000183560	11	94038759	94040887	ENSMUSG00000031933	1
ENSG00000070444	17	2287354	2304412	ENSMUSG00000000282	1
ENSG00000123901	11	94110477	94134585	ENSMUSG00000031932	1
ENSG00000124145	20	43953928	43977064	ENSMUSG00000017009	1
ENSG00000164715	7	97736197	97838945	ENSMUSG00000038970	1
ENSG00000184986	14	105992940	105996539	ENSMUSG00000049036	1
ENSG00000123364	12	54332535	54340328	ENSMUSG00000001655	1
ENSG00000004779	16	23592323	23607677	ENSMUSG00000030869	1
ENSG00000204070	20	43990577	44005438	ENSMUSG00000045503	1
ENSG00000169554	2	145141648	145282147	ENSMUSG00000026872	1
ENSG00000070269	14	56955072	57117324	ENSMUSG00000036339	1
ENSG00000127804	17	2308856	2415185	ENSMUSG00000010554	1
ENSG00000123407	12	54348618	54352740	ENSMUSG00000050328	1
ENSG00000005483	7	104654626	104754808	ENSMUSG00000029004	1
ENSG00000133657	3	194123401	194219093	ENSMUSG00000022533	1
ENSG00000009307	1	115259534	115301297	ENSMUSG00000068823	1
ENSG00000123388	12	54366910	54371427	ENSMUSG00000001656	1
ENSG00000198400	1	156785432	156851642	ENSMUSG00000028072	1
ENSG00000083093	16	23614488	23652631	ENSMUSG00000044702	1
ENSG00000180535	7	97840739	97842291	ENSMUSG00000052271	1
ENSG00000211891	14	106064224	106068065	ENSMUSG00000087642	0
ENSG00000167483	19	17634110	17664648	ENSMUSG00000043243	1
ENSG00000180818	12	54378849	54384063	ENSMUSG00000022484	1
ENSG00000020922	11	94152895	94227074	ENSMUSG00000031928	1
ENSG00000166847	16	23652713	23681195	ENSMUSG00000030868	1
ENSG00000178057	3	49057892	49060928	ENSMUSG00000070283	1
ENSG00000185033	15	90703836	90772911	ENSMUSG00000030539	1
ENSG00000100968	14	24834879	24848810	ENSMUSG00000023411	1
ENSG00000205356	7	97843936	97881563	ENSMUSG00000066621	1
ENSG00000174898	19	5720688	5778745	ENSMUSG00000040828	0
ENSG00000168876	11	94226795	94232749	ENSMUSG00000031931	1
ENSG00000130309	19	17666403	17693971	ENSMUSG00000034807	1
ENSG00000129315	12	49082247	49110681	ENSMUSG00000011960	1
ENSG00000106638	7	72983262	72993121	ENSMUSG00000005374	1
ENSG00000254806	20	43991840	44039250	ENSMUSG00000090996	1
ENSG00000166851	16	23688977	23701688	ENSMUSG00000030867	1
ENSG00000123219	5	64813593	64858998	ENSMUSG00000021714	1
ENSG00000052723	1	115312100	115323306	ENSMUSG00000027854	1
ENSG00000124251	20	44002526	44036529	ENSMUSG00000017720	0
ENSG00000119608	14	75319736	75330537	ENSMUSG00000042320	0
ENSG00000066455	14	93260576	93306308	ENSMUSG00000021192	1
ENSG00000027644	1	156809855	156828810	ENSMUSG00000005640	1
ENSG00000140939	16	67204057	67209643	ENSMUSG00000014776	0
ENSG00000134627	11	94277006	94354587	ENSMUSG00000036912	1
ENSG00000184988	17	41363854	41372061	ENSMUSG00000034947	1
ENSG00000212123	19	5782971	5784776	ENSMUSG00000090273	1
ENSG00000257987	12	49121218	49159569	ENSMUSG00000022993	1
ENSG00000138777	4	106290234	106395238	ENSMUSG00000028013	1
ENSG00000178035	3	49061758	49066841	ENSMUSG00000062867	1
ENSG00000244274	20	44034697	44039250	ENSMUSG00000017734	1
ENSG00000196371	11	94277017	94283063	ENSMUSG00000049307	1
ENSG00000196123	16	67209505	67217943	ENSMUSG00000014837	1
ENSG00000177731	17	18148150	18162230	ENSMUSG00000002812	1
ENSG00000185043	15	90773207	90777279	ENSMUSG00000030538	1
ENSG00000141994	19	5784843	5791249	ENSMUSG00000007603	1
ENSG00000166025	11	94439597	94609918	ENSMUSG00000013076	1
ENSG00000198218	3	49067140	49131796	ENSMUSG00000006673	1
ENSG00000106355	7	32524951	32534895	ENSMUSG00000091625	1
ENSG00000198765	1	115397424	115537991	ENSMUSG00000027855	1
ENSG00000174233	12	49159975	49182820	ENSMUSG00000022994	1
ENSG00000118307	12	25261354	25348096	ENSMUSG00000043541	1
ENSG00000187800	1	156863490	156886226	ENSMUSG00000028073	1
ENSG00000131773	8	136469700	136668965	ENSMUSG00000022332	1
ENSG00000134398	16	23701647	23724821	ENSMUSG00000030866	1
ENSG00000163519	3	108541545	108573852	ENSMUSG00000030775	1
ENSG00000124155	20	44044717	44054884	ENSMUSG00000017721	1
ENSG00000127463	1	19542158	19578046	ENSMUSG00000078517	1
ENSG00000141527	17	78143791	78183130	ENSMUSG00000013483	1
ENSG00000197757	12	54384408	54424607	ENSMUSG00000001661	1
ENSG00000134200	1	115572415	115576941	ENSMUSG00000027857	1
ENSG00000166869	16	23765948	23770272	ENSMUSG00000030865	1
ENSG00000100604	14	93389425	93401638	ENSMUSG00000021194	1
ENSG00000171119	19	5823813	5828335	ENSMUSG00000039481	1
ENSG00000147724	8	139142266	139509065	ENSMUSG00000036800	1
ENSG00000134198	1	115590632	115632121	ENSMUSG00000027858	1
ENSG00000169714	3	128888327	128902765	ENSMUSG00000030057	1
ENSG00000007168	17	2496504	2588909	ENSMUSG00000020745	1
ENSG00000130477	19	17712137	17799401	ENSMUSG00000034799	1
ENSG00000186280	11	94706845	94732682	ENSMUSG00000053914	1
ENSG00000183208	15	90777040	90785315	ENSMUSG00000050973	1
ENSG00000134259	1	115828539	115880857	ENSMUSG00000027859	1
ENSG00000009950	7	73007524	73038873	ENSMUSG00000005373	1
ENSG00000149218	11	94822974	94865809	ENSMUSG00000037419	1
ENSG00000166501	16	23847322	24231932	ENSMUSG00000052889	1
ENSG00000172331	7	134331560	134364565	ENSMUSG00000038871	1
ENSG00000180879	X	153058971	153063960	ENSMUSG00000002014	1
ENSG00000182768	15	90808891	90816463	ENSMUSG00000047084	1
ENSG00000149212	11	94898704	94965705	ENSMUSG00000032009	1
ENSG00000113593	5	64859063	64883376	ENSMUSG00000021713	1
ENSG00000238244	15	90890819	90892669	ENSMUSG00000030161	0
ENSG00000173218	1	116184574	116240845	ENSMUSG00000027860	1
ENSG00000160838	1	156890442	156902886	ENSMUSG00000023084	1
ENSG00000180806	12	54388679	54397121	ENSMUSG00000036139	1
ENSG00000179044	16	67218269	67224107	ENSMUSG00000043251	1
ENSG00000119689	14	75348594	75370448	ENSMUSG00000004789	1
ENSG00000165588	14	57267425	57277197	ENSMUSG00000021848	1
ENSG00000067840	X	153067621	153096020	ENSMUSG00000002006	1
ENSG00000118729	1	116242628	116311402	ENSMUSG00000027861	1
ENSG00000077458	11	95502106	95523573	ENSMUSG00000037808	1
ENSG00000185267	10	14861249	14880574	ENSMUSG00000039496	1
ENSG00000205250	16	67226072	67232821	ENSMUSG00000014859	1
ENSG00000140575	15	90931450	91045475	ENSMUSG00000030536	0
ENSG00000164713	7	97881691	97937162	ENSMUSG00000047843	1
ENSG00000177551	1	116378998	116386538	ENSMUSG00000048540	1
ENSG00000175906	17	41476327	41478505	ENSMUSG00000034936	1
ENSG00000053372	1	19578033	19586622	ENSMUSG00000028741	1
ENSG00000006116	16	24266874	24374122	ENSMUSG00000066189	1
ENSG00000161955	17	7461609	7464925	ENSMUSG00000089669	1
ENSG00000107554	10	101635334	101769676	ENSMUSG00000025195	1
ENSG00000163393	1	116519119	116612675	ENSMUSG00000033147	1
ENSG00000169436	8	139600478	139926249	ENSMUSG00000079022	1
ENSG00000173212	1	116654376	116677861	ENSMUSG00000044313	1
ENSG00000130479	19	17830051	17845325	ENSMUSG00000019261	1
ENSG00000187522	10	14880163	14913740	ENSMUSG00000051396	1
ENSG00000101443	20	44098346	44110172	ENSMUSG00000017723	0
ENSG00000122786	7	134429003	134655479	ENSMUSG00000029761	1
ENSG00000166037	11	95523129	95565857	ENSMUSG00000031922	1
ENSG00000101446	20	44141101	44144264	ENSMUSG00000074596	0
ENSG00000121989	2	148602086	148688393	ENSMUSG00000052155	1
ENSG00000132361	17	2592680	2615957	ENSMUSG00000020741	1
ENSG00000111642	12	6679249	6716642	ENSMUSG00000063870	1
ENSG00000167535	12	49207577	49222724	ENSMUSG00000003352	1
ENSG00000122257	16	24549014	24584184	ENSMUSG00000030779	1
ENSG00000162482	1	19609052	19615744	ENSMUSG00000028743	1
ENSG00000163399	1	116915290	116952883	ENSMUSG00000033161	1
ENSG00000102890	16	67233014	67237932	ENSMUSG00000014791	1
ENSG00000037965	12	54402832	54407570	ENSMUSG00000001657	1
ENSG00000211899	14	106320349	106322323	ENSMUSG00000076617	1
ENSG00000006453	7	97920963	98030380	ENSMUSG00000038859	1
ENSG00000172789	12	54426637	54429142	ENSMUSG00000022485	1
ENSG00000114487	3	108677086	108836989	ENSMUSG00000022652	1
ENSG00000183873	3	38589548	38691164	ENSMUSG00000032511	1
ENSG00000132694	1	156904632	157015162	ENSMUSG00000041977	1
ENSG00000115947	2	148687968	148779147	ENSMUSG00000026761	1
ENSG00000198208	14	75370657	75390099	ENSMUSG00000019235	1
ENSG00000123415	12	54558529	54582778	ENSMUSG00000036061	1
ENSG00000087053	11	95566046	95658479	ENSMUSG00000031918	1
ENSG00000100605	14	93403259	93582665	ENSMUSG00000057963	1
ENSG00000067596	17	41561233	41621831	ENSMUSG00000034931	1
ENSG00000198910	X	153126969	153174677	ENSMUSG00000031391	1
ENSG00000172053	3	49133365	49142553	ENSMUSG00000032604	1
ENSG00000106236	7	98246609	98259180	ENSMUSG00000059991	1
ENSG00000143061	1	117117031	117210375	ENSMUSG00000042035	1
ENSG00000120054	10	101801950	101841634	ENSMUSG00000025196	1
ENSG00000181789	3	128968449	128996614	ENSMUSG00000030058	1
ENSG00000161956	17	7465192	7475287	ENSMUSG00000005204	1
ENSG00000205707	12	25348150	25362579	ENSMUSG00000040370	1
ENSG00000040487	1	19638820	19655794	ENSMUSG00000028744	1
ENSG00000105778	7	32535038	33078516	ENSMUSG00000029787	1
ENSG00000163530	3	109012635	109035364	ENSMUSG00000072419	0
ENSG00000116824	1	117297007	117311850	ENSMUSG00000027863	1
ENSG00000166448	7	98444111	98468394	ENSMUSG00000043388	1
ENSG00000031823	19	5916150	5978153	ENSMUSG00000002372	1
ENSG00000170852	7	32907784	32933743	ENSMUSG00000059486	1
ENSG00000181523	17	78180515	78194722	ENSMUSG00000005043	1
ENSG00000236699	4	106473777	106629250	ENSMUSG00000040969	0
ENSG00000134247	1	117452679	117532980	ENSMUSG00000027864	1
ENSG00000094916	12	54624724	54673886	ENSMUSG00000009575	1
ENSG00000133703	12	25357723	25403870	ENSMUSG00000030265	1
ENSG00000117036	1	157090983	157108266	ENSMUSG00000003382	1
ENSG00000077549	1	19665267	19812066	ENSMUSG00000028745	1
ENSG00000070367	14	57670518	57735726	ENSMUSG00000061244	1
ENSG00000135250	7	104751151	105039755	ENSMUSG00000062604	1
ENSG00000122642	7	32997017	33046543	ENSMUSG00000029781	1
ENSG00000152936	12	25562241	25801513	ENSMUSG00000054966	1
ENSG00000134256	1	117544382	117579167	ENSMUSG00000086564	1
ENSG00000184384	11	95709762	96076344	ENSMUSG00000031925	0
ENSG00000176428	7	73082155	73086442	ENSMUSG00000043614	1
ENSG00000165943	14	93648541	93651273	ENSMUSG00000096458	1
ENSG00000113595	5	64885507	64921802	ENSMUSG00000021712	1
ENSG00000153485	14	93651296	93653434	ENSMUSG00000046675	1
ENSG00000149231	11	96085933	96123087	ENSMUSG00000079084	1
ENSG00000119630	14	75408537	75422487	ENSMUSG00000004791	1
ENSG00000053770	14	57735627	57756797	ENSMUSG00000036291	1
ENSG00000176410	7	73095299	73097783	ENSMUSG00000061118	1
